Time,Date,Day,Hum,Temp,Temp_feels,WE-mv,AUX-mv,LASER-V,NaN
16:46:6,12/7/2024,FRI,45.50,36.30,41.91,212.08,238.45,0.032,-0.06532
16:46:7,12/7/2024,FRI,45.50,36.30,41.91,211.89,238.45,0.032,-0.06616
16:46:7,12/7/2024,FRI,45.50,36.30,41.91,212.01,238.37,0.032,-0.06554
16:46:7,12/7/2024,FRI,45.50,36.30,41.91,212.09,238.36,0.032,-0.06518
16:46:7,12/7/2024,FRI,45.50,36.30,41.91,212.20,238.33,0.032,-0.06465
16:46:8,12/7/2024,FRI,45.50,36.30,41.91,212.08,238.38,0.032,-0.06524
16:46:8,12/7/2024,FRI,45.50,36.40,42.14,212.03,238.50,0.032,-0.06558
16:46:8,12/7/2024,FRI,45.50,36.40,42.14,212.06,238.65,0.032,-0.06561
16:46:8,12/7/2024,FRI,45.50,36.40,42.14,212.21,238.68,0.032,-0.06495
16:46:9,12/7/2024,FRI,45.50,36.40,42.14,212.38,238.69,0.032,-0.06420
16:46:9,12/7/2024,FRI,45.50,36.40,42.14,212.49,238.83,0.032,-0.06386
16:46:9,12/7/2024,FRI,45.50,36.40,42.14,212.72,238.95,0.032,-0.06294
16:46:9,12/7/2024,FRI,45.50,36.40,42.14,212.55,238.88,0.032,-0.06362
16:46:10,12/7/2024,FRI,45.50,36.40,42.14,212.63,238.96,0.032,-0.06336
16:46:10,12/7/2024,FRI,45.50,36.30,41.91,212.60,239.01,0.032,-0.06357
16:46:10,12/7/2024,FRI,45.50,36.30,41.91,212.68,238.97,0.032,-0.06317
16:46:10,12/7/2024,FRI,45.50,36.30,41.91,212.73,238.90,0.032,-0.06284
16:46:11,12/7/2024,FRI,45.50,36.30,41.91,212.77,238.82,0.032,-0.06261
16:46:11,12/7/2024,FRI,45.50,36.30,41.91,212.58,238.69,0.032,-0.06329
16:46:11,12/7/2024,FRI,45.50,36.30,41.91,212.59,238.72,0.032,-0.06331
16:46:11,12/7/2024,FRI,45.50,36.30,41.91,212.59,238.59,0.032,-0.06316
16:46:12,12/7/2024,FRI,45.50,36.30,41.91,212.60,238.64,0.032,-0.06318
16:46:12,12/7/2024,FRI,45.50,36.30,41.91,212.72,238.76,0.032,-0.06274
16:46:12,12/7/2024,FRI,45.50,36.30,41.91,212.90,238.89,0.032,-0.06207
16:46:12,12/7/2024,FRI,45.50,36.30,41.91,213.00,238.86,0.032,-0.06160
16:46:13,12/7/2024,FRI,45.50,36.30,41.91,212.97,238.81,0.032,-0.06167
16:46:13,12/7/2024,FRI,45.50,36.30,41.91,213.13,238.92,0.032,-0.06106
16:46:13,12/7/2024,FRI,45.50,36.30,41.91,213.16,238.95,0.032,-0.06096
16:46:13,12/7/2024,FRI,45.50,36.30,41.91,213.13,239.04,0.032,-0.06121
16:46:14,12/7/2024,FRI,45.50,36.30,41.91,213.13,239.02,0.032,-0.06121
16:46:14,12/7/2024,FRI,45.50,36.30,41.91,213.08,239.07,0.032,-0.06145
16:46:14,12/7/2024,FRI,45.50,36.30,41.91,213.01,238.96,0.032,-0.06165
16:46:14,12/7/2024,FRI,45.50,36.30,41.91,213.00,239.01,0.032,-0.06176
16:46:15,12/7/2024,FRI,45.50,36.30,41.91,212.94,239.00,0.032,-0.06203
16:46:15,12/7/2024,FRI,45.50,36.30,41.91,212.89,239.01,0.032,-0.06227
16:46:15,12/7/2024,FRI,45.50,36.30,41.91,212.95,239.08,0.032,-0.06208
16:46:15,12/7/2024,FRI,45.50,36.30,41.91,212.83,238.98,0.032,-0.06248
16:46:16,12/7/2024,FRI,45.50,36.30,41.91,212.85,238.94,0.032,-0.06238
16:46:16,12/7/2024,FRI,45.50,36.30,41.91,212.90,238.94,0.032,-0.06211
16:46:16,12/7/2024,FRI,45.50,36.30,41.91,212.90,238.95,0.032,-0.06212
16:46:16,12/7/2024,FRI,45.50,36.30,41.91,212.89,239.00,0.032,-0.06224
16:46:17,12/7/2024,FRI,45.50,36.30,41.91,213.00,239.18,0.032,-0.06195
16:46:17,12/7/2024,FRI,45.50,36.30,41.91,212.89,239.04,0.032,-0.06227
16:46:17,12/7/2024,FRI,45.50,36.30,41.91,212.79,238.87,0.032,-0.06256
16:46:17,12/7/2024,FRI,45.50,36.30,41.91,212.73,238.78,0.032,-0.06273
16:46:18,12/7/2024,FRI,45.50,36.30,41.91,212.77,238.77,0.032,-0.06254
16:46:18,12/7/2024,FRI,45.60,36.40,42.19,212.88,238.83,0.032,-0.06214
16:46:18,12/7/2024,FRI,45.60,36.40,42.19,212.82,238.79,0.032,-0.06232
16:46:18,12/7/2024,FRI,45.60,36.40,42.19,212.91,238.80,0.032,-0.06194
16:46:19,12/7/2024,FRI,45.60,36.40,42.19,212.83,238.75,0.032,-0.06225
16:46:19,12/7/2024,FRI,45.60,36.40,42.19,212.78,238.69,0.032,-0.06242
16:46:19,12/7/2024,FRI,45.60,36.40,42.19,212.66,238.51,0.032,-0.06277
16:46:19,12/7/2024,FRI,45.60,36.40,42.19,212.86,238.60,0.032,-0.06196
16:46:20,12/7/2024,FRI,45.60,36.40,42.19,212.78,238.66,0.032,-0.06240
16:46:20,12/7/2024,FRI,45.60,36.40,42.19,212.80,238.69,0.032,-0.06232
16:46:20,12/7/2024,FRI,45.60,36.40,42.19,212.90,238.76,0.032,-0.06194
16:46:20,12/7/2024,FRI,45.60,36.40,42.19,212.75,238.68,0.032,-0.06252
16:46:21,12/7/2024,FRI,45.60,36.40,42.19,212.77,238.65,0.032,-0.06242
16:46:21,12/7/2024,FRI,45.60,36.40,42.19,212.71,238.65,0.032,-0.06270
16:46:21,12/7/2024,FRI,45.60,36.40,42.19,212.84,238.67,0.032,-0.06214
16:46:21,12/7/2024,FRI,45.60,36.40,42.19,212.94,238.70,0.032,-0.06173
16:46:22,12/7/2024,FRI,45.60,36.40,42.19,212.99,238.78,0.032,-0.06156
16:46:22,12/7/2024,FRI,45.60,36.30,41.95,212.95,238.87,0.032,-0.06183
16:46:22,12/7/2024,FRI,45.60,36.30,41.95,213.01,238.92,0.032,-0.06162
16:46:22,12/7/2024,FRI,45.60,36.30,41.95,212.98,239.01,0.032,-0.06186
16:46:23,12/7/2024,FRI,45.60,36.30,41.95,212.91,238.98,0.032,-0.06215
16:46:23,12/7/2024,FRI,45.60,36.30,41.95,212.96,238.98,0.032,-0.06192
16:46:23,12/7/2024,FRI,45.60,36.30,41.95,212.92,239.10,0.032,-0.06221
16:46:23,12/7/2024,FRI,45.60,36.30,41.95,212.93,238.98,0.032,-0.06207
16:46:24,12/7/2024,FRI,45.60,36.30,41.95,212.88,238.96,0.032,-0.06226
16:46:24,12/7/2024,FRI,45.70,36.40,42.23,212.90,238.91,0.032,-0.06212
16:46:24,12/7/2024,FRI,45.70,36.40,42.23,212.92,238.85,0.032,-0.06195
16:46:24,12/7/2024,FRI,45.70,36.40,42.23,212.82,238.69,0.032,-0.06225
16:46:25,12/7/2024,FRI,45.70,36.40,42.23,212.81,238.59,0.032,-0.06220
16:46:25,12/7/2024,FRI,45.70,36.40,42.23,212.92,238.53,0.032,-0.06162
16:46:25,12/7/2024,FRI,45.70,36.40,42.23,212.81,238.59,0.032,-0.06217
16:46:25,12/7/2024,FRI,45.70,36.40,42.23,212.77,238.59,0.032,-0.06237
16:46:26,12/7/2024,FRI,45.70,36.40,42.23,212.80,238.49,0.032,-0.06211
16:46:26,12/7/2024,FRI,45.70,36.40,42.23,212.84,238.57,0.032,-0.06204
16:46:26,12/7/2024,FRI,45.70,36.40,42.23,212.90,238.63,0.032,-0.06184
16:46:26,12/7/2024,FRI,45.70,36.40,42.23,212.85,238.62,0.032,-0.06205
16:46:27,12/7/2024,FRI,45.70,36.40,42.23,212.98,238.73,0.032,-0.06156
16:46:27,12/7/2024,FRI,45.70,36.40,42.23,213.05,238.77,0.032,-0.06129
16:46:27,12/7/2024,FRI,45.70,36.40,42.23,213.04,238.83,0.032,-0.06140
16:46:27,12/7/2024,FRI,45.70,36.40,42.23,213.14,238.96,0.032,-0.06108
16:46:28,12/7/2024,FRI,45.70,36.40,42.23,213.13,238.82,0.032,-0.06097
16:46:28,12/7/2024,FRI,45.70,36.40,42.23,213.24,238.94,0.032,-0.06062
16:46:28,12/7/2024,FRI,45.70,36.40,42.23,213.25,238.97,0.032,-0.06059
16:46:28,12/7/2024,FRI,45.70,36.40,42.23,213.25,238.96,0.032,-0.06058
16:46:29,12/7/2024,FRI,45.70,36.40,42.23,213.17,238.97,0.032,-0.06096
16:46:29,12/7/2024,FRI,45.70,36.40,42.23,213.24,239.09,0.032,-0.06078
16:46:29,12/7/2024,FRI,45.70,36.40,42.23,213.06,239.06,0.032,-0.06152
16:46:29,12/7/2024,FRI,45.70,36.40,42.23,213.02,239.13,0.032,-0.06180
16:46:30,12/7/2024,FRI,45.70,36.40,42.23,212.95,239.08,0.032,-0.06207
16:46:30,12/7/2024,FRI,45.50,36.30,41.91,212.81,238.99,0.032,-0.06259
16:46:30,12/7/2024,FRI,45.50,36.30,41.91,212.89,239.10,0.032,-0.06233
16:46:30,12/7/2024,FRI,45.50,36.30,41.91,212.83,239.08,0.032,-0.06261
16:46:31,12/7/2024,FRI,45.50,36.30,41.91,212.77,239.16,0.032,-0.06292
16:46:31,12/7/2024,FRI,45.50,36.30,41.91,212.75,239.18,0.032,-0.06307
16:46:31,12/7/2024,FRI,45.50,36.30,41.91,212.76,239.18,0.032,-0.06300
16:46:31,12/7/2024,FRI,45.50,36.30,41.91,212.59,239.11,0.032,-0.06369
16:46:32,12/7/2024,FRI,45.50,36.30,41.91,212.63,239.06,0.032,-0.06348
16:46:32,12/7/2024,FRI,45.50,36.30,41.91,212.62,238.95,0.032,-0.06340
16:46:32,12/7/2024,FRI,45.50,36.30,41.91,212.74,239.02,0.032,-0.06293
16:46:32,12/7/2024,FRI,45.50,36.30,41.91,212.74,239.09,0.032,-0.06300
16:46:33,12/7/2024,FRI,45.50,36.30,41.91,212.64,239.00,0.032,-0.06337
16:46:33,12/7/2024,FRI,45.50,36.30,41.91,212.54,238.88,0.032,-0.06368
16:46:33,12/7/2024,FRI,45.50,36.30,41.91,212.49,238.77,0.032,-0.06381
16:46:33,12/7/2024,FRI,45.50,36.30,41.91,212.43,238.70,0.032,-0.06402
16:46:34,12/7/2024,FRI,45.50,36.30,41.91,212.38,238.75,0.032,-0.06427
16:46:34,12/7/2024,FRI,45.60,36.40,42.19,212.45,238.68,0.032,-0.06386
16:46:34,12/7/2024,FRI,45.60,36.40,42.19,212.47,238.73,0.032,-0.06383
16:46:34,12/7/2024,FRI,45.60,36.40,42.19,212.35,238.75,0.032,-0.06442
16:46:35,12/7/2024,FRI,45.60,36.40,42.19,212.37,238.83,0.032,-0.06439
16:46:35,12/7/2024,FRI,45.60,36.40,42.19,212.44,238.82,0.032,-0.06406
16:46:35,12/7/2024,FRI,45.60,36.40,42.19,212.55,238.83,0.032,-0.06358
16:46:35,12/7/2024,FRI,45.60,36.40,42.19,212.60,238.87,0.032,-0.06339
16:46:36,12/7/2024,FRI,45.60,36.40,42.19,212.67,238.81,0.032,-0.06304
16:46:36,12/7/2024,FRI,45.60,36.40,42.19,212.63,238.86,0.032,-0.06326
16:46:36,12/7/2024,FRI,45.60,36.40,42.19,212.73,238.81,0.032,-0.06274
16:46:36,12/7/2024,FRI,45.60,36.40,42.19,212.72,238.90,0.032,-0.06289
16:46:37,12/7/2024,FRI,45.60,36.40,42.19,212.56,238.75,0.032,-0.06348
16:46:37,12/7/2024,FRI,45.60,36.40,42.19,212.62,238.79,0.032,-0.06325
16:46:37,12/7/2024,FRI,45.60,36.40,42.19,212.57,238.76,0.032,-0.06343
16:46:37,12/7/2024,FRI,45.60,36.40,42.19,212.39,238.67,0.032,-0.06414
16:46:38,12/7/2024,FRI,45.60,36.40,42.19,212.45,238.77,0.032,-0.06397
16:46:38,12/7/2024,FRI,45.50,36.30,41.91,212.50,238.82,0.032,-0.06379
16:46:38,12/7/2024,FRI,45.50,36.30,41.91,212.55,239.02,0.032,-0.06378
16:46:38,12/7/2024,FRI,45.50,36.30,41.91,212.58,239.03,0.032,-0.06366
16:46:39,12/7/2024,FRI,45.50,36.30,41.91,212.60,239.07,0.032,-0.06363
16:46:39,12/7/2024,FRI,45.50,36.30,41.91,212.59,239.02,0.032,-0.06363
16:46:39,12/7/2024,FRI,45.50,36.30,41.91,212.75,239.19,0.032,-0.06308
16:46:39,12/7/2024,FRI,45.50,36.30,41.91,212.74,239.24,0.032,-0.06318
16:46:40,12/7/2024,FRI,45.50,36.30,41.91,212.70,239.18,0.032,-0.06329
16:46:40,12/7/2024,FRI,45.50,36.40,42.14,212.76,239.23,0.032,-0.06304
16:46:40,12/7/2024,FRI,45.50,36.40,42.14,212.76,239.15,0.032,-0.06299
16:46:40,12/7/2024,FRI,45.50,36.40,42.14,212.79,239.14,0.032,-0.06283
16:46:41,12/7/2024,FRI,45.50,36.40,42.14,212.75,239.11,0.032,-0.06297
16:46:41,12/7/2024,FRI,45.50,36.40,42.14,212.70,239.09,0.032,-0.06321
16:46:41,12/7/2024,FRI,45.50,36.40,42.14,212.50,238.94,0.032,-0.06393
16:46:41,12/7/2024,FRI,45.50,36.40,42.14,212.47,238.92,0.032,-0.06403
16:46:42,12/7/2024,FRI,45.50,36.40,42.14,212.33,238.73,0.032,-0.06449
16:46:42,12/7/2024,FRI,45.50,36.40,42.14,212.39,238.69,0.032,-0.06416
16:46:42,12/7/2024,FRI,45.50,36.40,42.14,212.43,238.67,0.032,-0.06396
16:46:42,12/7/2024,FRI,45.50,36.40,42.14,212.48,238.64,0.032,-0.06372
16:46:43,12/7/2024,FRI,45.50,36.40,42.14,212.25,238.60,0.032,-0.06472
16:46:43,12/7/2024,FRI,45.50,36.40,42.14,212.19,238.55,0.032,-0.06492
16:46:43,12/7/2024,FRI,45.50,36.40,42.14,212.16,238.49,0.032,-0.06499
16:46:43,12/7/2024,FRI,45.50,36.40,42.14,212.31,238.57,0.032,-0.06440
16:46:44,12/7/2024,FRI,45.50,36.40,42.14,212.47,238.64,0.032,-0.06376
16:46:44,12/7/2024,FRI,45.50,36.30,41.91,212.56,238.72,0.032,-0.06343
16:46:44,12/7/2024,FRI,45.50,36.30,41.91,212.63,238.84,0.032,-0.06326
16:46:44,12/7/2024,FRI,45.50,36.30,41.91,212.65,238.84,0.032,-0.06315
16:46:45,12/7/2024,FRI,45.50,36.30,41.91,212.64,238.84,0.032,-0.06319
16:46:45,12/7/2024,FRI,45.50,36.30,41.91,212.64,238.88,0.032,-0.06323
16:46:45,12/7/2024,FRI,45.50,36.30,41.91,212.83,238.91,0.032,-0.06240
16:46:45,12/7/2024,FRI,45.50,36.30,41.91,212.76,238.83,0.032,-0.06264
16:46:46,12/7/2024,FRI,45.50,36.30,41.91,212.88,238.88,0.032,-0.06215
16:46:46,12/7/2024,FRI,45.40,36.40,42.10,212.77,238.74,0.032,-0.06253
16:46:46,12/7/2024,FRI,45.40,36.40,42.10,212.82,238.75,0.032,-0.06232
16:46:46,12/7/2024,FRI,45.40,36.40,42.10,212.80,238.65,0.032,-0.06228
16:46:47,12/7/2024,FRI,45.40,36.40,42.10,212.89,238.72,0.032,-0.06196
16:46:47,12/7/2024,FRI,45.40,36.40,42.10,212.89,238.66,0.032,-0.06188
16:46:47,12/7/2024,FRI,45.40,36.40,42.10,212.94,238.73,0.032,-0.06175
16:46:47,12/7/2024,FRI,45.40,36.40,42.10,212.95,238.70,0.032,-0.06169
16:46:48,12/7/2024,FRI,45.40,36.40,42.10,212.87,238.66,0.032,-0.06200
16:46:48,12/7/2024,FRI,45.40,36.40,42.10,212.97,238.81,0.032,-0.06169
16:46:48,12/7/2024,FRI,45.40,36.40,42.10,212.84,238.74,0.032,-0.06220
16:46:48,12/7/2024,FRI,45.40,36.40,42.10,212.82,238.83,0.032,-0.06237
16:46:49,12/7/2024,FRI,45.40,36.40,42.10,212.79,238.91,0.032,-0.06259
16:46:49,12/7/2024,FRI,45.40,36.40,42.10,212.78,238.97,0.032,-0.06270
16:46:49,12/7/2024,FRI,45.40,36.40,42.10,212.71,238.85,0.032,-0.06291
16:46:49,12/7/2024,FRI,45.40,36.40,42.10,212.71,238.89,0.032,-0.06291
16:46:50,12/7/2024,FRI,45.40,36.40,42.10,212.67,238.85,0.032,-0.06308
16:46:50,12/7/2024,FRI,45.30,36.30,41.83,212.55,238.81,0.032,-0.06356
16:46:50,12/7/2024,FRI,45.30,36.30,41.83,212.66,238.89,0.032,-0.06316
16:46:50,12/7/2024,FRI,45.30,36.30,41.83,212.77,238.89,0.032,-0.06268
16:46:51,12/7/2024,FRI,45.30,36.30,41.83,212.84,238.96,0.032,-0.06241
16:46:51,12/7/2024,FRI,45.30,36.30,41.83,212.95,238.90,0.032,-0.06186
16:46:51,12/7/2024,FRI,45.30,36.30,41.83,212.97,238.94,0.032,-0.06182
16:46:51,12/7/2024,FRI,45.30,36.30,41.83,212.89,238.85,0.032,-0.06210
16:46:52,12/7/2024,FRI,45.30,36.30,41.83,213.00,238.97,0.032,-0.06170
16:46:52,12/7/2024,FRI,45.30,36.30,41.83,212.97,238.89,0.032,-0.06178
16:46:52,12/7/2024,FRI,45.30,36.30,41.83,212.93,238.87,0.032,-0.06193
16:46:52,12/7/2024,FRI,45.30,36.30,41.83,212.95,238.86,0.032,-0.06185
16:46:53,12/7/2024,FRI,45.30,36.30,41.83,212.87,238.80,0.032,-0.06212
16:46:53,12/7/2024,FRI,45.30,36.30,41.83,212.67,238.63,0.032,-0.06285
16:46:53,12/7/2024,FRI,45.30,36.30,41.83,212.64,238.56,0.032,-0.06289
16:46:53,12/7/2024,FRI,45.30,36.30,41.83,212.65,238.58,0.032,-0.06289
16:46:54,12/7/2024,FRI,45.30,36.30,41.83,212.60,238.49,0.032,-0.06304
16:46:54,12/7/2024,FRI,45.50,36.40,42.14,212.71,238.63,0.032,-0.06266
16:46:54,12/7/2024,FRI,45.50,36.40,42.14,212.68,238.49,0.032,-0.06267
16:46:54,12/7/2024,FRI,45.50,36.40,42.14,212.60,238.44,0.032,-0.06294
16:46:55,12/7/2024,FRI,45.50,36.40,42.14,212.60,238.39,0.032,-0.06292
16:46:55,12/7/2024,FRI,45.50,36.40,42.14,212.53,238.36,0.032,-0.06320
16:46:55,12/7/2024,FRI,45.50,36.40,42.14,212.57,238.33,0.032,-0.06300
16:46:55,12/7/2024,FRI,45.50,36.40,42.14,212.62,238.36,0.032,-0.06278
16:46:56,12/7/2024,FRI,45.50,36.40,42.14,212.58,238.37,0.032,-0.06300
16:46:56,12/7/2024,FRI,45.40,36.40,42.10,212.51,238.48,0.032,-0.06342
16:46:56,12/7/2024,FRI,45.40,36.40,42.10,212.39,238.42,0.032,-0.06389
16:46:56,12/7/2024,FRI,45.40,36.40,42.10,212.42,238.53,0.032,-0.06387
16:46:57,12/7/2024,FRI,45.40,36.40,42.10,212.35,238.69,0.032,-0.06433
16:46:57,12/7/2024,FRI,45.40,36.40,42.10,212.41,238.83,0.032,-0.06423
16:46:57,12/7/2024,FRI,45.40,36.40,42.10,212.39,238.88,0.032,-0.06434
16:46:57,12/7/2024,FRI,45.40,36.40,42.10,212.50,238.95,0.032,-0.06394
16:46:58,12/7/2024,FRI,45.40,36.40,42.10,212.58,239.06,0.032,-0.06371
16:46:58,12/7/2024,FRI,45.30,36.40,42.06,212.69,239.27,0.032,-0.06344
16:46:58,12/7/2024,FRI,45.30,36.40,42.06,212.74,239.28,0.032,-0.06322
16:46:58,12/7/2024,FRI,45.30,36.40,42.06,212.78,239.22,0.032,-0.06295
16:46:59,12/7/2024,FRI,45.30,36.40,42.06,212.77,239.13,0.032,-0.06291
16:46:59,12/7/2024,FRI,45.30,36.40,42.06,212.73,238.95,0.032,-0.06291
16:46:59,12/7/2024,FRI,45.30,36.40,42.06,212.76,238.88,0.032,-0.06269
16:46:59,12/7/2024,FRI,45.30,36.40,42.06,212.85,238.90,0.032,-0.06232
16:47:0,12/7/2024,FRI,45.30,36.40,42.06,212.95,238.93,0.032,-0.06188
16:47:0,12/7/2024,FRI,45.40,36.40,42.10,213.04,239.04,0.032,-0.06160
16:47:0,12/7/2024,FRI,45.40,36.40,42.10,213.02,239.01,0.032,-0.06165
16:47:0,12/7/2024,FRI,45.40,36.40,42.10,213.08,238.97,0.032,-0.06137
16:47:1,12/7/2024,FRI,45.40,36.40,42.10,213.05,239.01,0.032,-0.06151
16:47:1,12/7/2024,FRI,45.40,36.40,42.10,213.09,238.94,0.032,-0.06130
16:47:1,12/7/2024,FRI,45.40,36.40,42.10,213.30,239.05,0.032,-0.06047
16:47:1,12/7/2024,FRI,45.40,36.40,42.10,213.32,239.01,0.032,-0.06034
16:47:2,12/7/2024,FRI,45.40,36.40,42.10,213.45,239.10,0.032,-0.05982
16:47:2,12/7/2024,FRI,45.40,36.40,42.10,213.36,239.00,0.032,-0.06014
16:47:2,12/7/2024,FRI,45.40,36.40,42.10,213.35,239.07,0.032,-0.06026
16:47:2,12/7/2024,FRI,45.40,36.40,42.10,213.38,239.04,0.032,-0.06009
16:47:3,12/7/2024,FRI,45.40,36.40,42.10,213.39,238.94,0.032,-0.05995
16:47:3,12/7/2024,FRI,45.40,36.40,42.10,213.24,238.78,0.032,-0.06046
16:47:3,12/7/2024,FRI,45.40,36.40,42.10,213.42,238.82,0.032,-0.05969
16:47:3,12/7/2024,FRI,45.40,36.40,42.10,213.43,238.85,0.032,-0.05967
16:47:4,12/7/2024,FRI,45.40,36.40,42.10,213.31,238.85,0.032,-0.06020
16:47:4,12/7/2024,FRI,45.50,36.40,42.14,213.28,238.90,0.032,-0.06038
16:47:4,12/7/2024,FRI,45.50,36.40,42.14,213.17,238.78,0.032,-0.06076
16:47:4,12/7/2024,FRI,45.50,36.40,42.14,213.12,238.76,0.032,-0.06095
16:47:5,12/7/2024,FRI,45.50,36.40,42.14,213.01,238.61,0.032,-0.06129
16:47:5,12/7/2024,FRI,45.50,36.40,42.14,212.96,238.53,0.032,-0.06145
16:47:5,12/7/2024,FRI,45.50,36.40,42.14,212.74,238.51,0.032,-0.06243
16:47:5,12/7/2024,FRI,45.50,36.40,42.14,212.65,238.45,0.032,-0.06274
16:47:6,12/7/2024,FRI,45.50,36.40,42.14,212.49,238.40,0.032,-0.06341
16:47:6,12/7/2024,FRI,45.50,36.40,42.14,212.50,238.49,0.032,-0.06347
16:47:6,12/7/2024,FRI,45.50,36.40,42.14,212.45,238.51,0.032,-0.06370
16:47:6,12/7/2024,FRI,45.50,36.40,42.14,212.40,238.45,0.032,-0.06389
16:47:7,12/7/2024,FRI,45.50,36.40,42.14,212.32,238.46,0.032,-0.06423
16:47:7,12/7/2024,FRI,45.50,36.40,42.14,212.41,238.55,0.032,-0.06391
16:47:7,12/7/2024,FRI,45.50,36.40,42.14,212.43,238.55,0.032,-0.06385
16:47:7,12/7/2024,FRI,45.50,36.40,42.14,212.43,238.59,0.032,-0.06387
16:47:8,12/7/2024,FRI,45.50,36.40,42.14,212.58,238.60,0.032,-0.06322
16:47:8,12/7/2024,FRI,45.60,36.40,42.19,212.72,238.83,0.032,-0.06282
16:47:8,12/7/2024,FRI,45.60,36.40,42.19,212.82,238.85,0.032,-0.06239
16:47:8,12/7/2024,FRI,45.60,36.40,42.19,212.80,238.80,0.032,-0.06242
16:47:9,12/7/2024,FRI,45.60,36.40,42.19,212.96,238.89,0.032,-0.06183
16:47:9,12/7/2024,FRI,45.60,36.40,42.19,213.13,239.07,0.032,-0.06122
16:47:9,12/7/2024,FRI,45.60,36.40,42.19,213.23,239.09,0.032,-0.06080
16:47:9,12/7/2024,FRI,45.60,36.40,42.19,213.23,239.03,0.032,-0.06074
16:47:10,12/7/2024,FRI,45.60,36.40,42.19,213.39,239.19,0.032,-0.06020
16:47:10,12/7/2024,FRI,45.40,36.40,42.10,213.38,239.15,0.032,-0.06020
16:47:10,12/7/2024,FRI,45.40,36.40,42.10,213.45,239.23,0.032,-0.05996
16:47:10,12/7/2024,FRI,45.40,36.40,42.10,213.34,239.03,0.032,-0.06026
16:47:11,12/7/2024,FRI,45.40,36.40,42.10,213.30,239.05,0.032,-0.06047
16:47:11,12/7/2024,FRI,45.40,36.40,42.10,213.28,238.99,0.032,-0.06050
16:47:11,12/7/2024,FRI,45.40,36.40,42.10,213.18,238.90,0.032,-0.06084
16:47:11,12/7/2024,FRI,45.40,36.40,42.10,213.09,238.82,0.032,-0.06117
16:47:12,12/7/2024,FRI,45.40,36.40,42.10,213.07,238.85,0.032,-0.06127
16:47:12,12/7/2024,FRI,45.20,36.40,42.02,213.04,238.92,0.032,-0.06148
16:47:12,12/7/2024,FRI,45.20,36.40,42.02,212.85,238.83,0.032,-0.06222
16:47:12,12/7/2024,FRI,45.20,36.40,42.02,212.81,238.88,0.032,-0.06248
16:47:13,12/7/2024,FRI,45.20,36.40,42.02,212.75,238.86,0.032,-0.06274
16:47:13,12/7/2024,FRI,45.20,36.40,42.02,212.85,239.05,0.032,-0.06247
16:47:13,12/7/2024,FRI,45.20,36.40,42.02,212.93,239.06,0.032,-0.06214
16:47:13,12/7/2024,FRI,45.20,36.40,42.02,212.98,239.14,0.032,-0.06199
16:47:14,12/7/2024,FRI,45.20,36.40,42.02,212.94,239.06,0.032,-0.06207
16:47:14,12/7/2024,FRI,45.20,36.40,42.02,212.88,239.05,0.032,-0.06234
16:47:14,12/7/2024,FRI,45.20,36.40,42.02,212.93,239.14,0.032,-0.06223
16:47:14,12/7/2024,FRI,45.20,36.40,42.02,212.98,239.13,0.032,-0.06198
16:47:15,12/7/2024,FRI,45.20,36.40,42.02,213.18,239.18,0.032,-0.06111
16:47:15,12/7/2024,FRI,45.20,36.40,42.02,213.19,239.11,0.032,-0.06102
16:47:15,12/7/2024,FRI,45.20,36.40,42.02,213.23,239.14,0.032,-0.06087
16:47:15,12/7/2024,FRI,45.20,36.40,42.02,213.21,239.10,0.032,-0.06089
16:47:16,12/7/2024,FRI,45.20,36.40,42.02,213.10,238.93,0.032,-0.06122
16:47:16,12/7/2024,FRI,45.20,36.40,42.02,213.02,238.88,0.032,-0.06155
16:47:16,12/7/2024,FRI,45.20,36.40,42.02,213.07,238.91,0.032,-0.06135
16:47:16,12/7/2024,FRI,45.20,36.40,42.02,213.13,238.98,0.032,-0.06116
16:47:17,12/7/2024,FRI,45.20,36.40,42.02,213.00,238.78,0.032,-0.06154
16:47:17,12/7/2024,FRI,45.20,36.40,42.02,213.05,238.92,0.032,-0.06144
16:47:17,12/7/2024,FRI,45.20,36.40,42.02,212.86,238.84,0.032,-0.06221
16:47:17,12/7/2024,FRI,45.20,36.40,42.02,213.00,238.95,0.032,-0.06170
16:47:18,12/7/2024,FRI,45.20,36.40,42.02,213.05,239.00,0.032,-0.06152
16:47:18,12/7/2024,FRI,45.10,36.40,41.97,213.15,239.00,0.032,-0.06108
16:47:18,12/7/2024,FRI,45.10,36.40,41.97,213.25,239.20,0.032,-0.06085
16:47:18,12/7/2024,FRI,45.10,36.40,41.97,213.19,239.16,0.032,-0.06105
16:47:19,12/7/2024,FRI,45.10,36.40,41.97,213.32,239.18,0.032,-0.06052
16:47:19,12/7/2024,FRI,45.10,36.40,41.97,213.35,239.22,0.032,-0.06041
16:47:19,12/7/2024,FRI,45.10,36.40,41.97,213.45,239.29,0.032,-0.06002
16:47:19,12/7/2024,FRI,45.10,36.40,41.97,213.33,239.09,0.032,-0.06034
16:47:20,12/7/2024,FRI,45.10,36.40,41.97,213.39,239.08,0.032,-0.06008
16:47:20,12/7/2024,FRI,45.10,36.40,41.97,213.26,239.00,0.032,-0.06058
16:47:20,12/7/2024,FRI,45.10,36.40,41.97,213.26,239.06,0.032,-0.06063
